term,type,estimate,std_error,statistic,p_value,label,feature,anova_p,Delta_adj_R2,adj_r2_full,BIC,adjusted_p,anova_fdr_p
gender1,fixed,0.06098069159394724,0.029079804858748386,2.0970117196505798,0.036546378057494416,S.F.inter._right,CT,6.247335174527766e-6,-0.05358571644765031,0.06021423460086661,62.26236448529505,0.24727123877198348,6.850526156895964e-5
s(Age),smooth,NA,NA,31.553220032317963,0,S.F.inter._right,CT,6.247335174527766e-6,-0.05358571644765031,0.06021423460086661,62.26236448529505,0,6.850526156895964e-5
gender1,fixed,0.02057335412726215,0.028418930833649172,0.7239313205584237,0.4694849400948423,S.F.sup._left,CT,0.27836780704623754,-0.012845987341780218,0.01220933499753929,-58.02311002591714,0.7775844320320826,0.3750888247487438
s(Age),smooth,NA,NA,9.487207115505083,0.0019572362647690134,S.F.sup._left,CT,0.27836780704623754,-0.012845987341780218,0.01220933499753929,-58.02311002591714,0.005230261615097027,0.3750888247487438
gender1,fixed,0.031061747323069246,0.027379039009265478,1.1345083117255315,0.2571748795895102,S.F.sup._right,CT,0.004269163233139289,-0.018324824482251367,0.018635511048492148,-55.20079949063278,0.6206969194969235,0.013309744197434255
s(Age),smooth,NA,NA,17.842526345615155,2.5276933377837985e-5,S.F.sup._right,CT,0.004269163233139289,-0.018324824482251367,0.018635511048492148,-55.20079949063278,1.4614663298459054e-4,0.013309744197434255
gender1,fixed,-0.03680951641812577,0.025170145243545248,-1.462427652361894,0.14430110190243317,S.O.T.lat._left,CT,5.614859969713122e-4,-0.024770508340250963,0.02551339392472507,-136.64542042844025,0.5128710454434686,0.0025507506719553894
s(Age),smooth,NA,NA,21.85259984213534,3.2351491878745975e-6,S.O.T.lat._left,CT,5.614859969713122e-4,-0.024770508340250963,0.02551339392472507,-136.64542042844025,2.7073090572213737e-5,0.0025507506719553894
gender1,fixed,0.006619897473726483,0.022576910254172963,0.29321538683544646,0.7694930070743087,S.O.T.lat._right,CT,1.1988782113898828e-4,-0.051360708534483934,0.04902013938400984,-223.5925769841593,0.9671888389313446,7.780474922897606e-4
s(Age),smooth,NA,NA,25.097783001480256,9.5926492738041e-7,S.O.T.lat._right,CT,1.1988782113898828e-4,-0.051360708534483934,0.04902013938400984,-223.5925769841593,1.0518836100240356e-5,7.780474922897606e-4
gender1,fixed,0.018047953017626194,0.027189907887564625,0.663773966879839,0.5071661421206763,S.T.i._left,CT,2.980873450699405e-7,-0.05332260221416174,0.051194534564507066,-66.29003227077888,0.7943225460014266,4.989040828012689e-6
s(Age),smooth,NA,NA,36.09407006126712,0,S.T.i._left,CT,2.980873450699405e-7,-0.05332260221416174,0.051194534564507066,-66.29003227077888,0,4.989040828012689e-6
gender1,fixed,0.013627103810662308,0.025132165242453222,0.542217659290391,0.5879273019313801,S.T.i._right,CT,6.885501826358555e-5,-0.04683151454649148,0.0449915464889008,-123.64422217979454,0.8655596389545319,4.976339956322774e-4
s(Age),smooth,NA,NA,22.117974199573922,1.3094498746424321e-6,S.T.i._right,CT,6.885501826358555e-5,-0.04683151454649148,0.0449915464889008,-123.64422217979454,1.2618335155645255e-5,4.976339956322774e-4
gender1,fixed,-0.0543187212679042,0.05732011841173989,-0.94763798074742,0.3438917544212,S.F.orbitaire._left,CT,0.036281160697974914,-0.010886471009582621,0.010968193052304898,505.20605569393433,0.7101141422463741,0.07590400724971068
s(Age),smooth,NA,NA,12.177096388155277,4.8668117847983083e-4,S.F.orbitaire._left,CT,0.036281160697974914,-0.010886471009582621,0.010968193052304898,505.20605569393433,0.001700710052270178,0.07590400724971068
gender1,fixed,-0.021620815115827974,0.038498640386278864,-0.5615994460815753,0.5747153610234466,S.Olf._left,CT,1.0105709707972948e-6,-0.0830182770065202,0.08181891505859995,267.65481288743894,0.8514413452726408,1.530293184350189e-5
s(Age),smooth,NA,NA,25.634874203472084,6.618799640589756e-7,S.Olf._left,CT,1.0105709707972948e-6,-0.0830182770065202,0.08181891505859995,267.65481288743894,7.5170653060983665e-6,1.530293184350189e-5
gender1,fixed,-0.060446528428888154,0.04075859236043309,-1.4830376842839001,0.13876445580833138,F.C.M.ant._left,CT,2.6597219915997457e-5,-0.03674877714082381,0.04778883299152792,299.7333575209553,0.5128710454434686,2.347437944339719e-4
s(Age),smooth,NA,NA,27.42926009229559,5.828282589881439e-7,F.C.M.ant._left,CT,2.6597219915997457e-5,-0.03674877714082381,0.04778883299152792,299.7333575209553,6.864421716971473e-6,2.347437944339719e-4
gender1,fixed,0.06120655401539576,0.028319791783729776,2.161264266447044,0.03120410747129891,OCCIPITAL_right,CT,0.028703098568724432,-0.031847929610811065,0.03239001814774445,-61.29456844569672,0.23430364275509086,0.06338600933926646
s(Age),smooth,NA,NA,14.058852072541036,1.7960996446936273e-4,OCCIPITAL_right,CT,0.028703098568724432,-0.031847929610811065,0.03239001814774445,-61.29456844569672,7.417658272890565e-4,0.06338600933926646
gender1,fixed,-2.9826380352442703,1.8279128293434508,-1.631717873721349,0.10340885203066666,F.Cal.ant.-Sc.Cal._left,SL_resid,0.012231026179024404,-0.01260320520852165,0.016075408410745062,3933.152595025031,0.4395746381501472,0.030386455663513754
s(Age),smooth,NA,NA,7.23631339497298,0.007254193237410889,F.Cal.ant.-Sc.Cal._left,SL_resid,0.012231026179024404,-0.01260320520852165,0.016075408410745062,3933.152595025031,0.016019676732615715,0.030386455663513754
gender1,fixed,0.25613151716446536,1.5826167578761123,0.1618405188051948,0.8715023535694091,F.Cal.ant.-Sc.Cal._right,SL_resid,0.5408600592163623,-0.002702298572602402,-0.005014973747494711,3765.9335579091658,0.9693788101524597,0.6164641535154237
s(Age),smooth,NA,NA,0.13036950692083682,0.7294749691217393,F.Cal.ant.-Sc.Cal._right,SL_resid,0.5408600592163623,-0.002702298572602402,-0.005014973747494711,3765.9335579091658,0.7858185243889085,0.6164641535154237
gender1,fixed,1.8466626220606246,1.6634762168173294,1.1101226476166755,0.2675470906296389,S.Cu._left,SL_resid,0.055271184275409814,-0.0024800800034593395,0.00314778567562779,3605.423333351707,0.6215415898859306,0.10717217438768488
s(Age),smooth,NA,NA,4.620883877072761,0.031431533140175105,S.Cu._left,SL_resid,0.055271184275409814,-0.0024800800034593395,0.00314778567562779,3605.423333351707,0.05345041464478975,0.10717217438768488
gender1,fixed,2.28611932194767,1.9676409740587255,1.1618579568568383,0.24593651439733888,S.Cu._right,SL_resid,0.008685688972841521,-0.011897510826737956,0.016632379510062023,3636.3990147240443,0.6109985279558888,0.023407195706471217
s(Age),smooth,NA,NA,7.350572501886284,0.00804980431369351,S.Cu._right,SL_resid,0.008685688972841521,-0.011897510826737956,0.016632379510062023,3636.3990147240443,0.017328509692774864,0.023407195706471217
gender1,fixed,0.5192086236030266,0.7773764464218909,0.6678985786009347,0.5045583719118646,S.Olf._right,SL_resid,0.807677623966889,1.7197147755920739e-4,-0.0014958570839305185,2921.751990735392,0.7943225460014266,0.8504684914618236
s(Age),smooth,NA,NA,0.5799816016739858,0.4335330257263686,S.Olf._right,SL_resid,0.807677623966889,1.7197147755920739e-4,-0.0014958570839305185,2921.751990735392,0.5049945134834624,0.8504684914618236
gender1,fixed,0.6055404891778876,1.1788027574601048,0.5136911034061451,0.6077154574181837,F.P.O._left,SL_resid,0.5762594705286643,-0.0016597265232005665,9.971632528493757e-5,3442.376307433632,0.8707807359719787,0.6452482803806876
s(Age),smooth,NA,NA,0.8314537674480954,0.5400304446920976,F.P.O._left,SL_resid,0.5762594705286643,-0.0016597265232005665,9.971632528493757e-5,3442.376307433632,0.6111376562707723,0.6452482803806876
gender1,fixed,1.7179763277398399,1.2383274498547736,1.387336061993391,0.16602327228872318,F.P.O._right,SL_resid,0.4114933476872307,0.0016223710366553012,5.698613754965276e-4,3402.9402456924963,0.5176019665471958,0.505231214534901
s(Age),smooth,NA,NA,0.8565416677054276,0.2996230217903622,F.P.O._right,SL_resid,0.4114933476872307,0.0016223710366553012,5.698613754965276e-4,3402.9402456924963,0.3601639436735831,0.505231214534901
gender1,fixed,2.410766275887472,2.909110735153126,0.8286952596050207,0.4077404031677213,F.C.L._left,SL_resid,0.0727502947432346,0.0014056049317795472,-1.2121596359060405e-4,3954.13635049797,0.7538966724745826,0.1352900218032082
s(Age),smooth,NA,NA,2.91313591856085,0.15832705299437094,F.C.L._left,SL_resid,0.0727502947432346,0.0014056049317795472,-1.2121596359060405e-4,3954.13635049797,0.20550205245799985,0.1352900218032082
gender1,fixed,-3.3667338725188554,3.0058134002198797,-1.120074144413813,0.2632956008575437,F.C.L._right,SL_resid,0.011877205214344039,-0.011629375063643366,0.011263507899165637,4098.4792361039745,0.6206969194969235,0.030305274546323896
s(Age),smooth,NA,NA,5.515981271631082,0.03733205933864747,F.C.L._right,SL_resid,0.011877205214344039,-0.011629375063643366,0.011263507899165637,4098.4792361039745,0.061193787988092246,0.030305274546323896
gender1,fixed,2.369195931626947,2.1444224003225236,1.1048177501179886,0.2698237665437013,F.C.M.ant._right,SL_resid,0.3978786935294323,0.002203742021016697,-0.0011649830125748384,3964.3963290433326,0.6215415898859306,0.4904086222572072
s(Age),smooth,NA,NA,0.1600995544094688,0.6927457275162519,F.C.M.ant._right,SL_resid,0.3978786935294323,0.002203742021016697,-0.0011649830125748384,3964.3963290433326,0.751853724744601,0.4904086222572072
gender1,fixed,1.0585655713759354,2.077654935830504,0.5095001836543148,0.610641836860853,F.C.M.post._left,SL_resid,0.42668678022939166,-0.00225440215953987,-0.003904914865992426,4095.778147423486,0.8707807359719787,0.519871249474891
s(Age),smooth,NA,NA,0.04550617330177038,0.8550096442987035,F.C.M.post._left,SL_resid,0.42668678022939166,-0.00225440215953987,-0.003904914865992426,4095.778147423486,0.881468370894952,0.519871249474891
gender1,fixed,-2.3514919806552124,2.0098112518815827,-1.170006376695199,0.24261500841092407,F.C.M.post._right,SL_resid,0.5044175914711592,-0.001615572277405719,0.0042145108693049105,3816.574817078458,0.6074926982257783,0.5854189565249219
s(Age),smooth,NA,NA,0.01798830334124334,0.9357836196274298,F.C.M.post._right,SL_resid,0.5044175914711592,-0.001615572277405719,0.0042145108693049105,3816.574817078458,0.9507322397492739,0.5854189565249219
gender1,fixed,0.9207142478032373,1.3085068444380135,0.7036373189157233,0.4820218161181632,S.C._left,SL_resid,0.6413024284250505,0.0012025465846687844,0.0015543369101881366,3358.3023975384285,0.7860663462850046,0.6984046994491987
s(Age),smooth,NA,NA,0.5044182921563833,0.4686747111930386,S.C._left,SL_resid,0.6413024284250505,0.0012025465846687844,0.0015543369101881366,3358.3023975384285,0.5419583933068591,0.6984046994491987
gender1,fixed,3.9373629112258475,1.1844875345593417,3.324106667522375,9.588658933233721e-4,S.C._right,SL_resid,0.7528292988613485,-0.003048098616157069,0.040958488588789144,3288.8010946709605,0.038114919259604044,0.8060596533262924
s(Age),smooth,NA,NA,0.4542249596463954,0.5093342606262761,S.C._right,SL_resid,0.7528292988613485,-0.003048098616157069,0.040958488588789144,3288.8010946709605,0.582619765752359,0.8060596533262924
gender1,fixed,0.266193664314975,2.216145556233697,0.12011560502703025,0.904443679767499,S.Or._left,SL_resid,0.11232207405354147,-0.0017547753137832078,-2.790011908817558e-4,4028.1086194918335,0.9693788101524597,0.1882111012946547
s(Age),smooth,NA,NA,2.691064402712785,0.10196319041185709,S.Or._left,SL_resid,0.11232207405354147,-0.0017547753137832078,-2.790011908817558e-4,4028.1086194918335,0.14283830198665443,0.1882111012946547
gender1,fixed,0.4775560095024006,1.9603236695527606,0.24361079597194935,0.8076381192766549,S.Or._right,SL_resid,0.04266237579157715,-0.008970605653662256,0.007242472141223644,3985.898679872722,0.9693788101524597,0.08752668065626797
s(Age),smooth,NA,NA,4.761114050932533,0.02773403309677369,S.Or._right,SL_resid,0.04266237579157715,-0.008970605653662256,0.007242472141223644,3985.898679872722,0.048726091297094105,0.08752668065626797
gender1,fixed,-0.9392982309204999,1.2109976414023345,-0.7756400167987059,0.4383850155147434,S.Li.ant._left,SL_resid,0.7491072227799709,-0.002083588631335953,-0.002823688670014368,3288.6516560371756,0.7559706555788752,0.8047841109595634
s(Age),smooth,NA,NA,0.009372956733991552,0.9752723979439216,S.Li.ant._left,SL_resid,0.7491072227799709,-0.002083588631335953,-0.002823688670014368,3288.6516560371756,0.97846410619905,0.8047841109595634
gender1,fixed,0.05704197985778666,1.1468818249263484,0.04973658019338639,0.960357197639309,S.Li.ant._right,SL_resid,0.7071860469862503,0.0021714099628640238,-0.0046353911665140135,2911.5908508286375,0.9800943433740388,0.7675261533843944
s(Age),smooth,NA,NA,0.3318254917945698,0.5593555925584865,S.Li.ant._right,SL_resid,0.7071860469862503,0.0021714099628640238,-0.0046353911665140135,2911.5908508286375,0.6300731257424498,0.7675261533843944
gender1,fixed,2.177427267861434,2.169979151672516,1.00343234458413,0.316188029240349,F.Coll._left,SL_resid,0.38154818843593435,0.0018847074065923008,0.0019711030565890963,3995.9248517451438,0.6793769817461554,0.4739543903227622
s(Age),smooth,NA,NA,0.17509710235638415,0.6991733702886165,F.Coll._left,SL_resid,0.38154818843593435,0.0018847074065923008,0.0019711030565890963,3995.9248517451438,0.7562487474550342,0.4739543903227622
gender1,fixed,-0.8086623586078217,2.381263690078023,-0.33959378878419194,0.7343166242831334,F.Coll._right,SL_resid,0.23859070098530677,-1.367451588196733e-4,-0.002339673766048822,4084.3469628863186,0.942962762144541,0.33277124084792786
s(Age),smooth,NA,NA,0.4549049272757929,0.42839296961568746,F.Coll._right,SL_resid,0.23859070098530677,-1.367451588196733e-4,-0.002339673766048822,4084.3469628863186,0.5008417806536346,0.33277124084792786
gender1,fixed,-0.2441335429109409,2.7484594035488885,-0.08882559538471216,0.9292591023813854,S.Pe.C._left,SL_resid,0.01322168511613677,-0.012236916051823421,0.009993601469959312,4173.2732389886205,0.9736835740014165,0.032095388297186965
s(Age),smooth,NA,NA,5.5070418859128285,0.012922924742872599,S.Pe.C._left,SL_resid,0.01322168511613677,-0.012236916051823421,0.009993601469959312,4173.2732389886205,0.025845849485745198,0.032095388297186965
gender1,fixed,2.2382790654656164,3.1411009535679533,0.7125778822623233,0.47646573190948316,S.Pe.C._right,SL_resid,0.05032030374452618,-0.0017737874360189698,0.003767830752012258,4232.240669038292,0.7844399078207124,0.09939041360720077
s(Age),smooth,NA,NA,1.696938438041346,0.10708050448841511,S.Pe.C._right,SL_resid,0.05032030374452618,-0.0017737874360189698,0.003767830752012258,4232.240669038292,0.1486969450974498,0.09939041360720077
gender1,fixed,0.9103291674931576,2.6919409353668016,0.3381683288564119,0.7353923428045477,S.Po.C._left,SL_resid,0.08608659348930263,0.0012777599961228958,-0.003610082971523987,4122.15524314863,0.942962762144541,0.15643163845484706
s(Age),smooth,NA,NA,2.649007973637911,0.0943697324764809,S.Po.C._left,SL_resid,0.08608659348930263,0.0012777599961228958,-0.003610082971523987,4122.15524314863,0.13457208487677544,0.15643163845484706
gender1,fixed,-0.017854638670375185,2.4438728727151986,-0.007305878660757944,0.9941739554322555,S.Po.C._right,SL_resid,0.2139682771697269,3.137824937926581e-5,-0.0019504672945516166,4110.186512272672,0.9959294416331466,0.3078819553844939
s(Age),smooth,NA,NA,1.3598206553798513,0.36060226602104356,S.Po.C._right,SL_resid,0.2139682771697269,3.137824937926581e-5,-0.0019504672945516166,4110.186512272672,0.4262881806494121,0.3078819553844939
gender1,fixed,0.484867985333693,2.7999543167438765,0.17316996296480858,0.8625936820719826,S.T.s._left,SL_resid,0.13140202683583607,-0.006388680658062751,0.0050679257597830984,4182.965395816599,0.9693788101524597,0.2127237318737688
s(Age),smooth,NA,NA,2.097345694233297,0.14865896269985773,S.T.s._left,SL_resid,0.13140202683583607,-0.006388680658062751,0.0050679257597830984,4182.965395816599,0.19862836192670066,0.2127237318737688
gender1,fixed,0.30422176859502775,2.418889161610633,0.12576920572601175,0.899970996774974,S.T.s._right,SL_resid,0.029084955954960558,-0.005855669992371082,0.004047446513963271,3994.350468580848,0.9693788101524597,0.06378631719777557
s(Age),smooth,NA,NA,2.247249876974281,0.06330214270786699,S.T.s._right,SL_resid,0.029084955954960558,-0.005855669992371082,0.004047446513963271,3994.350468580848,0.0967792374091428,0.06378631719777557
gender1,fixed,-0.25420261913681624,1.5035107259487774,-0.16907270081256245,0.8658173370002921,S.Li.post._left,SL_resid,0.5671062745435976,0.0016592440358675908,-0.003877450062443444,3549.9657102345172,0.9693788101524597,0.6395028202300144
s(Age),smooth,NA,NA,0.0756580467936527,0.7971262774011942,S.Li.post._left,SL_resid,0.5671062745435976,0.0016592440358675908,-0.003877450062443444,3549.9657102345172,0.8311021515199336,0.6395028202300144
gender1,fixed,2.406351653530144,1.4811764897908999,1.6246218260390108,0.10494498946441955,S.Li.post._right,SL_resid,0.5760101419368234,0.0016124415212881438,0.009012423442707806,3617.2018946351695,0.4395746381501472,0.6452482803806876
s(Age),smooth,NA,NA,0.07978250451085464,0.7943669152818392,S.Li.post._right,SL_resid,0.5760101419368234,0.0016124415212881438,0.009012423442707806,3617.2018946351695,0.8309496021698186,0.6452482803806876
gender1,fixed,1.422505858287063,2.8823094064239694,0.4935298948532875,0.6218774043054184,S.Call._left,SL_resid,0.07209912116200656,0.0058392521808845466,-0.007642445648887941,4072.515941569531,0.878920064751658,0.13486776782069462
s(Age),smooth,NA,NA,3.4842084966394076,0.06256405582687641,S.Call._left,SL_resid,0.07209912116200656,0.0058392521808845466,-0.007642445648887941,4072.515941569531,0.09611289735723041,0.13486776782069462
gender1,fixed,1.2195515939167756,1.865439526642612,0.6537609911760072,0.5136165644227214,S.Call._right,SL_resid,0.335481427362632,-7.291655989196677e-4,-0.0032296735539061316,3585.5661919764207,0.7943225460014266,0.4301737657311168
s(Age),smooth,NA,NA,0.9899077830363341,0.471702787112193,S.Call._right,SL_resid,0.335481427362632,-7.291655989196677e-4,-0.0032296735539061316,3585.5661919764207,0.5434836460205702,0.4301737657311168
gender1,fixed,6.557184115146672,3.915599510650657,1.674630946630459,0.09467477324378774,F.I.P._left,SL_resid,3.534122787720382e-4,-0.030452580705861432,0.03970140766876029,4544.741007093657,0.4181469151600626,0.001745347026976146
s(Age),smooth,NA,NA,12.987537469181063,3.097492553005843e-4,F.I.P._left,SL_resid,3.534122787720382e-4,-0.030452580705861432,0.03970140766876029,4544.741007093657,0.0012312532898198225,0.001745347026976146
gender1,fixed,0.608680756866107,3.9932664234789317,0.15242678356928277,0.8789171726224265,F.I.P._right,SL_resid,0.10170460453167121,7.978365422327549e-4,-0.002371461258009022,4525.885057077973,0.9693788101524597,0.17482196887065646
s(Age),smooth,NA,NA,1.76206939932038,0.18355510198869313,F.I.P._right,SL_resid,0.10170460453167121,7.978365422327549e-4,-0.002371461258009022,4525.885057077973,0.23348208972961765,0.17482196887065646
gender1,fixed,0.08613391020033355,1.8110519112517065,0.04756015532475941,0.962091580207417,F.I.P.r.int.2_left,SL_resid,0.5275611428322444,0.0023566352184216655,-0.004872642672358207,3144.2407331577992,0.9800943433740388,0.6078421863067164
s(Age),smooth,NA,NA,0.007074062279354738,0.9697083837185461,F.I.P.r.int.2_left,SL_resid,0.5275611428322444,0.0023566352184216655,-0.004872642672358207,3144.2407331577992,0.97846410619905,0.6078421863067164
gender1,fixed,2.018800312088059,3.79665922534658,0.5317307117295395,0.5951709184848948,S.Pa.int._left,SL_resid,0.21923604011342968,-0.00254530439629308,-1.5304196015697435e-4,4355.560712204691,0.8681851012761309,0.31263255944426294
s(Age),smooth,NA,NA,0.6338984287903039,0.4198686044689172,S.Pa.int._left,SL_resid,0.21923604011342968,-0.00254530439629308,-1.5304196015697435e-4,4355.560712204691,0.49268714472736413,0.31263255944426294
gender1,fixed,5.802549703353755,3.463421052149523,1.6753809646541489,0.09454362939480859,S.Pa.int._right,SL_resid,1.6015570504997718e-6,-0.03120476044476017,0.03544231690865529,4332.952338431656,0.4181469151600626,2.31497791844967e-5
s(Age),smooth,NA,NA,23.898851879584562,1.3648294814316841e-6,S.Pa.int._right,SL_resid,1.6015570504997718e-6,-0.03120476044476017,0.03544231690865529,4332.952338431656,1.27651698557434e-5,2.31497791844967e-5
gender1,fixed,-2.1025863805952967,2.3509268437289643,-0.8943648698401189,0.3719204276311717,S.Pa.t._right,SL_resid,0.08866369452743955,-0.009913691639585664,-0.013454734433439697,2230.2740644456544,0.7391918499169539,0.16010839807074517
s(Age),smooth,NA,NA,3.34460963325978,0.06733951030623192,S.Pa.t._right,SL_resid,0.08866369452743955,-0.009913691639585664,-0.013454734433439697,2230.2740644456544,0.10197125846372262,0.16010839807074517
gender1,fixed,4.366028854932792,4.044165265676426,1.0795871504035903,0.2808980729616777,OCCIPITAL_left,SL_resid,0.24068202935230182,0.0013821332754805349,0.002151741862382872,4463.731570559126,0.6335148028497412,0.33335493071912864
s(Age),smooth,NA,NA,0.10938542725234456,0.7585710560373282,OCCIPITAL_left,SL_resid,0.24068202935230182,0.0013821332754805349,0.002151741862382872,4463.731570559126,0.8067745679594327,0.33335493071912864
gender1,fixed,3.4458769378652447,2.711481987619556,1.2708463318579606,0.20441605827560425,S.F.inf._left,SL_resid,0.11454340032688044,-0.002478508464566209,0.0032750556598257763,4196.437360271623,0.555592363518309,0.18998622748378452
s(Age),smooth,NA,NA,2.4150760201265355,0.12014869452172755,S.F.inf._left,SL_resid,0.11454340032688044,-0.002478508464566209,0.0032750556598257763,4196.437360271623,0.16468657266340242,0.18998622748378452
gender1,fixed,3.221260623075517,2.4934587705311726,1.2918844542953094,0.19702676290848906,S.F.inf._right,SL_resid,0.19909904320922525,2.0033949732600753e-4,0.0022524122022645754,4243.789055141893,0.5496009702184168,0.2877886170024256
s(Age),smooth,NA,NA,1.3675606332648118,0.2491941036658103,S.F.inf._right,SL_resid,0.19909904320922525,2.0033949732600753e-4,0.0022524122022645754,4243.789055141893,0.3047835575604911,0.2877886170024256
gender1,fixed,8.04660827290662,3.294687613780045,2.442297788491888,0.014981448033232774,S.F.int._left,SL_resid,0.15160189106237174,-0.004484939375193786,0.019283053305656273,4138.062619624987,0.14012060219317712,0.23402622018366123
s(Age),smooth,NA,NA,1.5976551963034393,0.20530807806108364,S.F.int._left,SL_resid,0.15160189106237174,-0.004484939375193786,0.019283053305656273,4138.062619624987,0.2580552127408087,0.23402622018366123
gender1,fixed,0.15621160159714945,3.158353063400841,0.04945982873394922,0.9605745553956417,S.F.int._right,SL_resid,0.029604424819676584,-0.009902818035959937,0.007519713189373389,4160.358442812158,0.9800943433740388,0.06448087049765173
s(Age),smooth,NA,NA,4.934084833640808,0.025605630303905058,S.F.int._right,SL_resid,0.029604424819676584,-0.009902818035959937,0.007519713189373389,4160.358442812158,0.04574489009349331,0.06448087049765173
gender1,fixed,0.9212285838413216,3.6529771309356422,0.25218569698665644,0.801009928148984,S.F.inter._left,SL_resid,0.16242796254428793,0.002793976460821135,-0.004213324703806531,4390.207269522369,0.9693788101524597,0.24720003285983666
s(Age),smooth,NA,NA,1.242705897098179,0.2661770255372462,S.F.inter._left,SL_resid,0.16242796254428793,0.002793976460821135,-0.004213324703806531,4390.207269522369,0.3218414225127159,0.24720003285983666
gender1,fixed,3.0730959738291923,3.6602896085372327,0.8395772746127863,0.4015884324692125,S.F.inter._right,SL_resid,0.16031407246743162,0.0040229967131455435,-0.004794032548883553,4333.288986089195,0.7538966724745826,0.24627958958764856
s(Age),smooth,NA,NA,0.9192408151784403,0.3027997998380084,S.F.inter._right,SL_resid,0.16031407246743162,0.0040229967131455435,-0.004794032548883553,4333.288986089195,0.36199374567100256,0.24627958958764856
gender1,fixed,-0.47833540485938636,2.9151139521320704,-0.1640880640393282,0.8697356754216824,S.F.sup._left,SL_resid,0.14888210194183457,-0.006134588910318151,0.003337549208815238,4110.02277910798,0.9693788101524597,0.23402622018366123
s(Age),smooth,NA,NA,1.407895616124342,0.20738913353612687,S.F.sup._left,SL_resid,0.14888210194183457,-0.006134588910318151,0.003337549208815238,4110.02277910798,0.2596416222686133,0.23402622018366123
gender1,fixed,1.9647938164843433,2.6956852780501346,0.7288661745801179,0.4664567752913308,S.F.sup._right,SL_resid,0.024814649669068867,0.005017736485412705,-0.005796767438123407,4175.2158744747685,0.7766138981290219,0.056364704248313566
s(Age),smooth,NA,NA,3.201817504053447,0.032752299973444476,S.F.sup._right,SL_resid,0.024814649669068867,0.005017736485412705,-0.005796767438123407,4175.2158744747685,0.05540016697635821,0.056364704248313566
gender1,fixed,-1.0348602503481434,3.162851281538155,-0.3271921940777662,0.7436703138778682,S.O.T.lat._left,SL_resid,0.10834305607498436,-0.0046814157768406695,0.0028864183934416143,4311.740920988011,0.9459486392526484,0.18523167651529585
s(Age),smooth,NA,NA,1.08163449560839,0.22166126836454741,S.O.T.lat._left,SL_resid,0.10834305607498436,-0.0046814157768406695,0.0028864183934416143,4311.740920988011,0.2742734760308408,0.18523167651529585
gender1,fixed,3.592364593052711,3.2087524926871818,1.1195517888150581,0.26350340922039206,S.O.T.lat._right,SL_resid,0.003722454626663136,-0.018522962880386462,0.02218178000630433,4172.8694643833005,0.6206969194969235,0.011837405712788773
s(Age),smooth,NA,NA,8.526311968493832,0.0031347721470693646,S.O.T.lat._right,SL_resid,0.003722454626663136,-0.018522962880386462,0.02218178000630433,4172.8694643833005,0.007849271990299668,0.011837405712788773
gender1,fixed,0.07986960266637252,3.441144281873438,0.02321018711336616,0.9814926346061343,S.T.i._left,SL_resid,0.028248151928401022,-0.005699714179360327,0.0033937920404699673,4392.236590744912,0.9908401835071451,0.06281756862399668
s(Age),smooth,NA,NA,4.6122420734197505,0.030833407728035167,S.T.i._left,SL_resid,0.028248151928401022,-0.005699714179360327,0.0033937920404699673,4392.236590744912,0.052793679137225304,0.06281756862399668
gender1,fixed,3.150640094319771,3.743127426974221,0.8417132880957273,0.40037952566252677,S.T.i._right,SL_resid,0.01078060017039943,-0.011097059090801276,0.015327546716664475,4547.358147598033,0.7538966724745826,0.02787179556249609
s(Age),smooth,NA,NA,5.845695827632288,0.019909433151239386,S.T.i._right,SL_resid,0.01078060017039943,-0.011097059090801276,0.015327546716664475,4547.358147598033,0.03702455989528728,0.02787179556249609
gender1,fixed,1.0721830743311631,1.397717670336417,0.7670955995520177,0.4434818781500971,S.F.orbitaire._left,SL_resid,0.6104251318814395,0.003100225516178501,-0.006262825561632157,3070.900650794701,0.7559706555788752,0.6763595537919783
s(Age),smooth,NA,NA,0.19678464732397125,0.7514317819732705,S.F.orbitaire._left,SL_resid,0.6104251318814395,0.003100225516178501,-0.006262825561632157,3070.900650794701,0.801863445192953,0.6763595537919783
gender1,fixed,-0.5071335825893004,0.7350257587354738,-0.6899534833469846,0.490638045025803,S.Olf._left,SL_resid,0.44493682630145504,0.0013459007133849177,0.001511146083019943,2596.909944462377,0.7919944077066261,0.533924191561746
s(Age),smooth,NA,NA,1.876863764589059,0.17186185699683315,S.Olf._left,SL_resid,0.44493682630145504,0.0013459007133849177,0.001511146083019943,2596.909944462377,0.22126344342102405,0.533924191561746
gender1,fixed,-2.662614639850521,2.7656762752583646,-0.9627354667898665,0.3361975134260561,F.C.M.ant._left,SL_resid,0.1426209933457893,0.002950887954042969,-0.004046628635761662,4130.657469592757,0.7033605872992489,0.22790691398975374
s(Age),smooth,NA,NA,1.7988772957581225,0.21015696615374313,F.C.M.ant._left,SL_resid,0.1426209933457893,0.002950887954042969,-0.004046628635761662,4130.657469592757,0.2610543563941028,0.22790691398975374
gender1,fixed,2.2374265531067103,4.24199426461583,0.5274468595514096,0.5981445846614284,OCCIPITAL_right,SL_resid,0.24110576750125656,8.915465448295912e-4,-0.001265565369307664,4420.011033671816,0.8685387119741289,0.33335493071912864
